H Table: (M=2.00, Z=0.00002)
   Isotopes     Yields  
   Er-162       1.08587752286e-14 
   Er-163       5.2749840245e-29  
   Er-164       1.56348129209e-11 
   Er-165       1.19829316469e-20 
   Er-166       6.3186586632e-11  
   Er-167       2.73213221901e-11 
   Er-168       1.1188629152e-10  
   Er-169       1.10744795815e-18 
   Er-170       1.06383012485e-11 
   Er-171       5.68311691742e-22 
   Er-172       2.39172432938e-27 
   Er-173       3.69310986331e-100
   Er-174       3.69310986331e-100
   Er-175       3.69310986331e-100
   Tm-159       3.69310986331e-100
   Tm-160       3.69310986331e-100
   Tm-161       3.69310986331e-100
   Tm-162       3.69310986331e-100
   Tm-163       3.69310986331e-100
   Tm-164       3.69310986331e-100
   Tm-165       3.69310986331e-100
   Tm-166       3.69310986331e-100
   Tm-167       3.69310986331e-100
   Tm-168       3.69310986331e-100
   Tm-169       2.16303457807e-11 
   Tm-170       8.25094576077e-17 
   Tm-171       2.02736216304e-17 
   Tm-172       1.87151133483e-24 
   Tm-173       5.61046350571e-29 
   Tm-174       3.69310986331e-100
   Tm-175       3.69310986331e-100
   Tm-176       3.69310986331e-100
   Yb-160       3.69310986331e-100
   Yb-161       3.69310986331e-100
   Yb-162       3.69310986331e-100
   Yb-163       3.69310986331e-100
   Yb-164       3.69310986331e-100
   Yb-165       3.69310986331e-100
   Yb-166       3.69310986331e-100
   Yb-167       3.69310986331e-100
   Yb-168       1.06886173559e-14 
   Yb-169       6.59566325213e-25 
   Yb-170       4.01007068369e-11 
   Yb-171       3.59408996437e-11 
   Yb-172       1.11422640458e-10 
   Yb-173       5.24774630215e-11 
   Yb-174       2.47011738399e-10 
   Yb-175       6.43378363392e-19 
   Yb-176       1.1212825461e-10  
   Yb-177       1.21594598071e-22 
   Yb-178       1.01918709162e-30 
   Yb-179       3.69310986331e-100
   Yb-180       3.69310986331e-100
   Lu-165       3.69310986331e-100
   Lu-166       3.69310986331e-100
   Lu-167       3.69310986331e-100
   Lu-168       3.69310986331e-100
   Lu-169       3.69310986331e-100
   Lu-170       3.69310986331e-100
   Lu-171       3.69310986331e-100
   Lu-172       3.69310986331e-100
   Lu-173       3.69310986331e-100
   Lu-174       3.69310986331e-100
   Lu-175       3.37898430046e-11 
   Lu-176       1.24627777185e-11 
   Lu-177       7.06403336396e-19 
   Lu-178       7.19982504009e-30 
   Lu-179       3.78838048013e-100
   Lu-180       3.69310986331e-100
   Lu-181       3.69310986331e-100
   Lu-182       3.69310986331e-100
   Hf-166       3.69310986331e-100
   Hf-167       3.69310986331e-100
   Hf-168       3.69310986331e-100
   Hf-169       3.69310986331e-100
   Hf-170       3.69310986331e-100
   Hf-171       3.69310986331e-100
   Hf-172       3.69310986331e-100
   Hf-173       3.69310986331e-100
   Hf-174       8.31666195431e-15 
   Hf-175       2.14558903874e-24 
   Hf-176       1.56685115704e-11 
   Hf-177       3.08487277242e-11 
   Hf-178       1.33320406126e-10 
   Hf-179       4.54701198339e-11 
   Hf-180       2.67055301722e-10 
   Hf-181       2.57750830547e-18 
   Hf-182       1.42542636375e-12 
   Hf-183       2.08925084964e-26 
   Hf-184       4.35116136958e-43 
   Hf-185       3.69310986331e-100
   Ta-169       3.69310986331e-100
   Ta-170       3.69310986331e-100
   Ta-171       3.69310986331e-100
   Ta-172       3.69310986331e-100
   Ta-173       3.69310986331e-100
   Ta-174       3.69310986331e-100
   Ta-175       3.69310986331e-100
   Ta-176       3.69310986331e-100
   Ta-177       3.69310986331e-100
   Ta-178       3.69310986331e-100
   Ta-179       2.67299639905e-17 
   Ta-180       1.66921342454e-16 
   Ta-181       5.25063361721e-11 
   Ta-182       1.8075038867e-17  
   Ta-183       3.37015747641e-22 
   Ta-184       2.50101255385e-30 
   Ta-185       3.69310986331e-100
   Ta-186       3.69310986331e-100
   W-172        3.69310986331e-100
   W-173        3.69310986331e-100
   W-174        3.69310986331e-100
   W-175        3.69310986331e-100
   W-176        3.69310986331e-100
   W-177        3.69310986331e-100
   W-178        3.69310986331e-100
   W-179        3.69310986331e-100
   W-180        1.23971979264e-14 
   W-181        8.05884067468e-21 
   W-182        1.35530052007e-10 
   W-183        7.28315880301e-11 
   W-184        1.74459022162e-10 
   W-185        3.63173935828e-17 
   W-186        2.64394252379e-11 
   W-187        1.87178102842e-20 
   W-188        4.92301522609e-25 
   W-189        3.69345477954e-100
   W-190        3.69310986331e-100
   Re-175       3.69310986331e-100
   Re-176       3.69310986331e-100
   Re-177       3.69310986331e-100
   Re-178       3.69310986331e-100
   Re-179       3.69310986331e-100
   Re-180       3.69310986331e-100
   Re-181       3.69310986331e-100
   Re-182       3.69310986331e-100
   Re-183       3.69310986331e-100
   Re-184       3.69310986331e-100
   Re-185       3.23795854825e-11 
   Re-186       6.90817215658e-19 
   Re-187       9.19205630072e-12 
   Re-188       1.76840808761e-20 
   Re-189       2.44233756608e-26 
   Re-190       3.86979858729e-100
   Re-191       3.69310986331e-100
   Os-179       3.69310986331e-100
   Os-180       3.69310986331e-100
   Os-181       3.69310986331e-100
   Os-182       3.69310986331e-100
   Os-183       3.69310986331e-100
   Os-184       4.8101241159e-15  
   Os-185       4.80433392796e-24 
   Os-186       8.04891505171e-11 
   Os-187       2.37590508362e-11 
   Os-188       1.39335858693e-10 
   Os-189       3.13682522199e-11 
   Os-190       1.49577175096e-10 
   Os-191       1.33322769516e-18 
   Os-192       3.20629719166e-11 
   Os-193       1.68610054418e-20 
   Os-194       1.6519633068e-22  
   Os-195       3.76013362386e-100
   Os-196       3.69310986331e-100
   Ir-181       3.69310986331e-100
   Ir-182       3.69310986331e-100
   Ir-183       3.69310986331e-100
   Ir-184       3.69310986331e-100
   Ir-185       3.69310986331e-100
   Ir-186       3.69310986331e-100
   Ir-187       3.69310986331e-100
   Ir-188       3.69310986331e-100
   Ir-189       3.69310986331e-100
   Ir-190       3.69310986331e-100
   Ir-191       3.38823870406e-11 
   Ir-192       3.3732801986e-17  
   Ir-193       4.6349571964e-11  
   Ir-194       7.52819347512e-20 
   Ir-195       2.00678678424e-28 
   Ir-196       3.69344973845e-100
   Ir-197       3.69310986331e-100
   Pt-184       3.69310986331e-100
   Pt-185       3.69310986331e-100
   Pt-186       3.69310986331e-100
   Pt-187       3.69310986331e-100
   Pt-188       3.69310986331e-100
   Pt-189       3.69310986331e-100
   Pt-190       6.83119838673e-15 
   Pt-191       1.24868214125e-25 
   Pt-192       5.09123834814e-11 
   Pt-193       8.9776782412e-14  
   Pt-194       1.30315943358e-10 
   Pt-195       6.41599570724e-11 
   Pt-196       2.29517190898e-10 
   Pt-197       8.00576525308e-20 
   Pt-198       5.28483968938e-12 
   Pt-199       5.08530544264e-26 
   Pt-200       1.67483980666e-30 
   Pt-201       3.69310986331e-100
   Pt-202       3.69310986331e-100
   Au-185       3.69310986331e-100
   Au-186       3.69310986331e-100
   Au-187       3.69310986331e-100
   Au-188       3.69310986331e-100
   Au-189       3.69310986331e-100
   Au-190       3.69310986331e-100
   Au-191       3.69310986331e-100
   Au-192       3.69310986331e-100
   Au-193       3.69310986331e-100
   Au-194       3.69310986331e-100
   Au-195       4.34883500053e-22 
   Au-196       7.91441400899e-29 
   Au-197       7.00838614569e-11 
   Au-198       5.57231019198e-19 
   Au-199       2.34180608572e-21 
   Au-200       2.18983603359e-28 
   Au-201       3.69310986331e-100
   Au-202       3.69310986331e-100
   Au-203       3.69310986331e-100
   Hg-189       3.69310986331e-100
   Hg-190       3.69310986331e-100
   Hg-191       3.69310986331e-100
   Hg-192       3.69310986331e-100
   Hg-193       3.69310986331e-100
   Hg-194       3.69310986331e-100
   Hg-195       3.69310986331e-100
   Hg-196       2.05670333012e-14 
   Hg-197       4.36125407939e-25 
   Hg-198       2.05774810623e-10 
   Hg-199       9.17825150738e-11 
   Hg-200       3.18081075374e-10 
   Hg-201       1.32518592416e-10 
   Hg-202       5.86720005861e-10 
   Hg-203       5.88292633838e-19 
   Hg-204       1.93429969451e-11 
   Hg-205       6.14972348554e-27 
   Hg-206       3.6711316157e-51  
   Hg-207       3.69310986331e-100
   Hg-208       3.69310986331e-100
   Tl-192       3.69310986331e-100
   Tl-193       3.69310986331e-100
   Tl-194       3.69310986331e-100
   Tl-195       3.69310986331e-100
   Tl-196       3.69310986331e-100
   Tl-197       3.69310986331e-100
   Tl-198       3.69310986331e-100
   Tl-199       3.69310986331e-100
   Tl-200       3.69310986331e-100
   Tl-201       3.69310986331e-100
   Tl-202       3.69310986331e-100
   Tl-203       2.46942080228e-10 
   Tl-204       4.55934609534e-16 
   Tl-205       6.54410601565e-10 
   Tl-206       1.83881569936e-25 
   Tl-207       3.56017028409e-30 
   Tl-208       3.69310986331e-100
   Tl-209       3.69310986331e-100
   Tl-210       3.69310986331e-100
   Pb-193       3.69310986331e-100
   Pb-194       3.69310986331e-100
   Pb-195       3.69310986331e-100
   Pb-196       3.69310986331e-100
   Pb-197       3.69310986331e-100
   Pb-198       3.69310986331e-100
   Pb-199       3.69310986331e-100
   Pb-200       3.69310986331e-100
   Pb-201       3.69310986331e-100
   Pb-202       3.69310986331e-100
   Pb-203       3.69310986331e-100
   Pb-204       3.61210467957e-10 
   Pb-205       1.00801446394e-11 
   Pb-208       1.72804412057e-08 
   Pb-209       1.6077441435e-23  
   Pb-210       7.67125614496e-21 
   Pb-211       3.69310986331e-100
   Bi-202       3.69310986331e-100
   Bi-203       3.69310986331e-100
   Bi-204       3.69310986331e-100
   Bi-205       3.69310986331e-100
   Bi-206       3.69310986331e-100
   Bi-207       3.69310986331e-100
   Bi-208       3.69310986331e-100
   Bi-209       1.7084927463e-10  
   Bi-210       5.0577211281e-11  
   Al-26m1      4.3678500983e-18  
   Kr-85m1      2.9031151872e-22  
   Cd-115m1     1.91291041787e-20 
   Lu-176m1     3.00784943808e-22 
   Ta-180m1     1.04654616667e-25 
